--[[
  ~ dumper · customs · dota2
  ~ credits: rou (a.k.a internetenemy), qfun(a.k.a qfun_g9s)
  ~ special for t.me/wildguild

  ~ build ec5ff63 
  ~ auto-generated — do not edit
]]


Tokens,English,SChinese
DOTA_Tooltip_ability_item_0145,,★幽魂权杖
DOTA_Tooltip_ability_item_0145_Description,,<h1>幽魂:</h1>进入虚无状态，持续%ability_duration%秒；期间免疫物理伤害、无法攻击，且受到的魔法伤害额外增加%ability_magical_pct%%。
DOTA_Tooltip_ability_item_0146,,治疗指环
DOTA_Tooltip_ability_item_0147,,空灵挂件
DOTA_Tooltip_ability_item_0148,,刺客兜帽
DOTA_Tooltip_ability_item_0149,,灵魂之戒
DOTA_Tooltip_ability_item_0149_Description,,"<h1>献祭:</h1>消耗50%当前生命值,用来暂时获得10%消耗值的魔法上限,持续12秒。"
DOTA_Tooltip_ability_item_0151,,猎鹰战刃
DOTA_Tooltip_ability_item_0151_Description,,"<h1>温暖:</h1>在寒冷环境下,寒冷层数增加速度减缓了。"
DOTA_Tooltip_ability_item_0152,,相位鞋
DOTA_Tooltip_ability_item_0152_Description,,"<h1>相位:</h1>使用后增加%ability_phase_ms_pct%%%移动速度和%ability_evasion_pct%%%闪避率,持续%ability_phase_duration%秒。"
DOTA_Tooltip_ability_item_0153,,空明杖
DOTA_Tooltip_ability_item_0153_Description,,"<h1>被动：空灵</h1>释放技能时,至多召唤%ability_fireball_count%枚火球,随机打击周围敌人,每颗造成%ability_int_damage_pct%%%智力的魔法伤害。"
DOTA_Tooltip_ability_item_0154,,坚韧球
DOTA_Tooltip_ability_item_0155,,疯狂面具
DOTA_Tooltip_ability_item_0155_Description,,"<h1>疯狂:</h1>攻击速度提升%ability_bonus_attack_speed%,移动速度提升%ability_bonus_move_speed%,护甲降低%ability_armor_reduction%点,并且被沉默,持续%ability_duration%秒。"
DOTA_Tooltip_ability_item_0156,,迈达斯之手
DOTA_Tooltip_ability_item_0156_Description,,"<h1>贪婪:</h1>击杀怪物时,%ability_trigger_chance_pct%%%概率额外获得%ability_bonus_gold%点金币。"
DOTA_Tooltip_ability_item_0156_Lore,,幸运值会提升触发双倍掉落的概率。
DOTA_Tooltip_ability_item_0157,,远行鞋
DOTA_Tooltip_ability_item_0157_Description,,<h1>回城:</h1>使用8秒后进行撤离。
DOTA_Tooltip_ability_item_0157_Lore,,千里之行始于足下。
DOTA_Tooltip_ability_item_0158,,银月之晶
DOTA_Tooltip_ability_item_0158_Description,,<h1>银月:</h1>攻击%ability_trigger_chance_pct%%%概率附带一次%ability_damage%%%攻击的额外物理伤害。
DOTA_Tooltip_ability_item_0159,,镇魂石
DOTA_Tooltip_ability_item_0160,,恐鳌之戒
DOTA_Tooltip_ability_item_0160_Description,,"<h1>不灭:</h1>具有强大的恢复能力,每秒恢复%health_regen_pct%%%最大生命值。"
DOTA_Tooltip_ability_item_0161,,★赛莉蒙妮之冠
DOTA_Tooltip_ability_item_0161_Description,,"<h1>凝视:</h1>周期性对周围随机敌人进行一次触手打击,造成%ability_damage%%%全属性魔法伤害。"
DOTA_Tooltip_ability_item_0162,,丰饶之环
DOTA_Tooltip_ability_item_0162_Description,,"<h1>不灭:</h1>具有强大的恢复能力,每秒恢复%health_regen_pct%%%最大生命值。"
DOTA_Tooltip_ability_item_0163,,能量之球
DOTA_Tooltip_ability_item_0164,,活力之球
DOTA_Tooltip_ability_item_0165,,净魂之刃
DOTA_Tooltip_ability_item_0165_Description,,"<h1>净魂:</h1>每次攻击恢复%ability_mana%点魔法值,并使目标受到%ability_damage%点魔法伤害。"
DOTA_Tooltip_ability_item_0166,,淬毒之珠
DOTA_Tooltip_ability_item_0166_Description,,<h1>中毒:</h1>攻击25%概率给目标添加1层中毒。
DOTA_Tooltip_ability_item_0167,,灵匣
DOTA_Tooltip_ability_item_0168,,暗影披风
DOTA_Tooltip_ability_item_0168_Description,,<h1>被动：暗影</h1>每次触发闪避时，恢复%ability_value_heal_agility_pct%%%敏捷的生命值。
DOTA_Tooltip_ability_item_0169,,毁灭之球
DOTA_Tooltip_ability_item_0169_Description,,<h1>摧破:</h1>光环效果:%ability_aura_radius%范围内敌方单位护甲-%ability_armor_reduction%
DOTA_Tooltip_ability_item_0170,,敏捷便鞋
DOTA_Tooltip_ability_item_0171,,智力斗篷
DOTA_Tooltip_ability_item_0172,,力量手套
DOTA_Tooltip_ability_item_0173,,皮质战靴
DOTA_Tooltip_ability_item_0174,,地心吊坠
DOTA_Tooltip_ability_item_0175,,风雪之坠
DOTA_Tooltip_ability_item_0175_Description,,<h1>无惧严寒:</h1>免疫受到的寒冷效果。
DOTA_Tooltip_ability_item_0176,,夜叉
DOTA_Tooltip_ability_item_0177,,慧光
DOTA_Tooltip_ability_item_0178,,散华
DOTA_Tooltip_ability_item_0178_Description,,"<h1>残废:</h1>攻击%ability_maim_chance_pct%%%概率使敌方残废,减少%ability_attack_reduction_pct%%%攻击力和%ability_move_slow_pct%%%移速,持续3秒。"
DOTA_Tooltip_ability_item_0179,,散夜对剑
DOTA_Tooltip_ability_item_0180,,散慧对剑
DOTA_Tooltip_ability_item_0180_Description,,"<h1>散慧:</h1>攻击%ability_maim_chance_pct%%%概率使敌方残废,减少30%攻击力和25%移速,持续3秒。"
DOTA_Tooltip_ability_item_0181,,慧夜对剑
DOTA_Tooltip_ability_item_0182,,振奋宝石
DOTA_Tooltip_ability_item_0183,,极限法球
DOTA_Tooltip_ability_item_0184,,恶魔刀锋
DOTA_Tooltip_ability_item_0185,,神秘法杖
DOTA_Tooltip_ability_item_0186,,掠夺者之斧
DOTA_Tooltip_ability_item_0187,,★黑羽之剑
DOTA_Tooltip_ability_item_0187_Description,,<h1>被动：识破</h1>攻击时%ability_trigger_chance_pct%%%概率减少Q技能%ability_reduce_cooldown_sec%秒冷却，该效果具有%ability_trigger_cooldown%秒触发冷却。
DOTA_Tooltip_ability_item_0188,,圣者遗物
DOTA_Tooltip_ability_item_0189,,微光披风
DOTA_Tooltip_ability_item_0189_Description,,"<h1>雾影</h1>使用后%ability_initial_fade_delay%秒进入隐身状态,持续%ability_duration%秒。<h1>微光</h1>具有轻微光照效果。"
DOTA_Tooltip_ability_item_0190,,★原力法杖
DOTA_Tooltip_ability_item_0190_Description,,"<h1>主动：原力</h1>使自身朝前方推行%ability_push_distance%码距离,期间受到伤害减少%ability_damage_reduction_pct%%%。"
DOTA_Tooltip_ability_item_0191,,达贡之神力
DOTA_Tooltip_ability_item_0191_Description,,"<h1>能量冲击:</h1>释放爆发性的魔法伤害冲击敌方目标单位,造成相当于自身智力*%ability_int_damage_multiplier%的魔法伤害。"
DOTA_Tooltip_ability_item_0192,,★陨星锤
DOTA_Tooltip_ability_item_0192_Description,,<h1>被动：陨星·智识</h1>施法技能时%ability_trigger_chance_pct%%%概率使所有非充能技能减少%ability_cdr_per_cast_sec%秒冷却。
DOTA_Tooltip_ability_item_0193,,阿托斯之棍
DOTA_Tooltip_ability_item_0193_Description,,神秘的棍子。
DOTA_Tooltip_ability_item_0194,,以太透镜
DOTA_Tooltip_ability_item_0194_Description,,<h1>被动：施法延展</h1>提升%bonus_cast_range%施法距离。
DOTA_Tooltip_ability_item_0195,,EUL的神圣法杖
DOTA_Tooltip_ability_item_0195_Description,,<h1>主动：凛冽旋风</h1>对指定地点召唤一道持续 3 秒的龙卷风。会不断将周围600 码内的所有非首领（非BOSS）怪物强行吸入风眼并减少25%魔法抗性（期间怪物无法攻击）
DOTA_Tooltip_ability_item_0196,,★紫苑
DOTA_Tooltip_ability_item_0196_Description,,"<h1>被动：易伤</h1>攻击时时有%ability_trigger_chance_pct%%%概率使目标受到易伤,该效果具有冷却。"
DOTA_Tooltip_ability_item_0197,,缚灵锁
DOTA_Tooltip_ability_item_0197_Description,,束缚你的灵魂。
DOTA_Tooltip_ability_item_0198,,虚灵之刃
DOTA_Tooltip_ability_item_0198_Description,,<h1>主动：虚无</h1>将敌方目标转为虚无状态，移动速度降低%ability_move_slow_pct%%%，受到的魔法伤害提升%ability_magical_pct%%%，并免疫物理伤害，持续%ability_duration%秒。
DOTA_Tooltip_ability_item_0199,,★风之仗
DOTA_Tooltip_ability_item_0199_Description,,"<h1>被动：风行</h1>造成暴击时提升20%移动速度,持续5秒。"
DOTA_Tooltip_ability_item_0200,,刷新球
DOTA_Tooltip_ability_item_0200_Description,,<h1>主动：重置</h1>使用后重置除该物品以外所有技能和物品的冷却时间。
DOTA_Tooltip_ability_item_0201,,玲珑心
DOTA_Tooltip_ability_item_0201_Description,,"<h1>被动：续航</h1>每次释放技能,恢复5%最大生命值和2%最大魔法值。"
DOTA_Tooltip_ability_item_0201_Lore,,鬼斧神工的一颗宝珠。
DOTA_Tooltip_ability_item_0202,,邪恶镰刀
DOTA_Tooltip_ability_item_0202_Description,,<h1>被动：处决</h1>造成伤害后，直接秒杀生命值低于%ability_value_execute_health_pct%%%的敌方单位；对Boss的阈值减半。
DOTA_Tooltip_ability_item_0203,,血精石
DOTA_Tooltip_ability_item_0203_Description,,<h1>被动：不灭</h1>每秒恢复%health_regen_pct%%%最大生命值和最大护盾值。
DOTA_Tooltip_ability_item_0204,,★阿哈利姆福佑
DOTA_Tooltip_ability_item_0204_Description,,"<h1>被动：福佑</h1> 攻击或释放技能时，获得%ability_item_0308_hp_buff%点生命上限,持续%ability_time%秒,最多叠加%ability_buff_max%层。"
DOTA_Tooltip_ability_item_0205,,法师克星
DOTA_Tooltip_ability_item_0205_Description,,"<h1>被动：惯性势能</h1>当你移速大于250点时,每具有5点额外移速,增加1点攻击力。"
DOTA_Tooltip_ability_item_0206,,★暗灭
DOTA_Tooltip_ability_item_0206_Description,,<h1>破碎:</h1>攻击时%ability_ps_chance%%%几率造成额外%ability_ps_damage%点物理范围伤害，并使其减少%ability_armor_reduce%点护甲，持续%ability_duration%秒。
DOTA_Tooltip_ability_item_0207,,狂战斧
DOTA_Tooltip_ability_item_0207_Description,,普通攻击时对目标周围最远550距离的锥形区域内敌人造成60%物理伤害。对非英雄单位造成40%物理伤害。(仅近战有效)
DOTA_Tooltip_ability_item_0208,,否决挂饰
DOTA_Tooltip_ability_item_0208_Description,,<h1>被动：否决</h1>每具有%ability_lifesteal_step_pct%%%魔法吸血，获得%ability_value_damage_bonus_per_step_pct%%%魔法伤害，最多%ability_value_damage_bonus_max_pct%%%。
DOTA_Tooltip_ability_item_0209,,巫师之刃
DOTA_Tooltip_ability_item_0209_Description,,"<h1>被动：咒棱连击</h1>攻击%ability_value_dot_trigger_chance_pct%%%概率使目标每秒受到等同于自身全属性%ability_all_stats_damage_pct%%%的魔法持续伤害，持续%ability_dot_duration%秒；持续期间再次触发,立即结算全部伤害并刷新持续时间。<h1>被动：厄运加身</h1>攻击%ability_value_trigger_chance_pct%%%概率施加1层厄运，最高%ability_max_stacks%层，每层厄运使目标受到魔法伤害增加%ability_value_magic_resistance_reduce_pct%%%，厄运每%ability_decay_interval%秒流逝1层。"
DOTA_Tooltip_ability_item_0210,,碎颅锤
DOTA_Tooltip_ability_item_0210_Description,,"<h1>被动：重击</h1>每隔一段时间,攻击附加自身%ability_value_bonus_max_health_pct%%%生命值上限范围物理伤害。"
DOTA_Tooltip_ability_item_0211,,★影刃
DOTA_Tooltip_ability_item_0211_Description,,"<h1>被动：惯性势能</h1>当你移速大于%ability_movespeed_threshold%点时,每具有%ability_movespeed_per_attack_speed%点额外移速,增加%ability_bonus_attack_speed_per_step%点攻击速度。"
DOTA_Tooltip_ability_item_0212,,英灵胸针
DOTA_Tooltip_ability_item_0212_Description,,<h1>被动：灵能转换</h1>每次释放技能获得%ability_intelligence_per_stack%点智力，最多累计%ability_max_stacks%层，每%ability_stack_decay_interval%秒流逝1层。
DOTA_Tooltip_ability_item_0213,,圣斧
DOTA_Tooltip_ability_item_0214,,深渊之刃
DOTA_Tooltip_ability_item_0215,,代达罗斯之殇
DOTA_Tooltip_ability_item_0215_Description,,"<h1>破碎:</h1>攻击时25%几率造成额外250点物理伤害,并使其减少5点护甲。"
DOTA_Tooltip_ability_item_0216,,辉耀
DOTA_Tooltip_ability_item_0216_Description,,<h1>开启：辉耀</h1>开启后自身持续受到【灼烧】，每秒对%ability_radius%范围内的敌人造成%ability_value_shield_damage_pct%%%最大护盾值的纯粹伤害，并对其施加灼烧。
DOTA_Tooltip_ability_item_0217,,金箍棒
DOTA_Tooltip_ability_item_0217_Description,,<h1>被动：破军</h1>物理伤害暴击时有%ability_value_trigger_chance_pct%%%概率使目标受到【易伤】，并使其增加1层【破甲】。每层【破甲】使其护甲减少%ability_armor_reduction_pct_per_stack%%%，持续%ability_armor_duration%秒，最高%ability_value_armor_max_stacks%层。
DOTA_Tooltip_ability_item_0217_Lore,,东海龙宫的镇海之物。
DOTA_Tooltip_ability_item_0218,,圣剑
DOTA_Tooltip_ability_item_0218_Description,,<h1>被动：轮盘连锁</h1>造成暴击时，有%ability_value_chain_chance_pct%%%概率追加一次等额伤害，此次追加的伤害无法暴击。
DOTA_Tooltip_ability_item_0218_Lore,,它强横无比。
DOTA_Tooltip_ability_item_0219,,散魂剑
DOTA_Tooltip_ability_item_0219_Description,,"<h1>被动：散魂</h1>魔法值大于%ability_mana_cost_threshold_pct%%%时,每次攻击消耗自身%ability_mana_cost_current_pct%%%当前魔法值,造成消耗值%ability_value_bonus_damage_multiplier%倍的魔法伤害,当魔法值低于%ability_mana_restore_threshold_pct%%%时,每次攻击恢复%ability_value_mana_restore%点魔法值。"
DOTA_Tooltip_ability_item_0220,,蝴蝶
DOTA_Tooltip_ability_item_0220_Description,,<h1>被动：振翅</h1>触发闪避后，获得1层「振翅」效果，最高%ability_value_max_stacks%层，每层使自身获得%ability_value_omni_crit_chance_pct%%%全域暴击率，每%ability_decay_interval%秒流逝1层。
DOTA_Tooltip_ability_item_0221,,血棘
DOTA_Tooltip_ability_item_0221_Description,,<h1>主动：灵魂剥离</h1>使敌方目标获得灵魂剥离状态，持续%ability_duration%秒。状态结束后，期间目标所受来自你的伤害的%ability_damage_pct%%%以额外魔法伤害形式结算。
DOTA_Tooltip_ability_item_0222,,奥术之坠
DOTA_Tooltip_ability_item_0223,,静谧之鞋
DOTA_Tooltip_ability_item_0223_Description,,脱离战斗后增加%ability_bonus_movespeed%移动速度且每秒回复%ability_health_regen_pct%%的最大生命值。
DOTA_Tooltip_ability_item_0224,,★阳炎纹章
DOTA_Tooltip_ability_item_0224_Description,,"<h1>日耀:</h1>消耗生命,立刻获得%ability_shield_amount%点护盾值上限,持续%ability_duration%秒。"
DOTA_Tooltip_ability_item_0225,,先锋盾
DOTA_Tooltip_ability_item_0225_Description,,"<h1>主动：守护</h1>开启后使自身获得%ability_value_shield_amount%+%ability_value_max_health_pct%%%最大生命值的护盾上限,持续%ability_duration%秒,期间自身移速降低%ability_self_movespeed_pct%%%。<h1>不灭:</h1>具有强大的恢复能力,每秒恢复%health_regen_pct%%%最大生命值。"
DOTA_Tooltip_ability_item_0226,,刃甲
DOTA_Tooltip_ability_item_0226_Description,,"<h1>被动：反刺</h1>每次受到攻击时,反弹%ability_damage%点物理伤害。"
DOTA_Tooltip_ability_item_0227,,魔龙枪
DOTA_Tooltip_ability_item_0227_Description,,<h1>被动：无距</h1>增加%ability_bonus_attack_range%攻击距离(仅对远程有效)
DOTA_Tooltip_ability_item_0228,,秘法之靴
DOTA_Tooltip_ability_item_0228_Description,,"<h1>法力庇佑：</h1>回复%ability_radius%范围内所有英雄%ability_mana_restore%点魔法值,并使其%ability_duration%秒内受到伤害减少%ability_damage_reduction_pct%%%。"
DOTA_Tooltip_ability_item_0229,,凛冽战斧
DOTA_Tooltip_ability_item_0229_Description,,<h1>被动：破碎</h1>攻击时%ability_ps_chance%%%几率造成额外%ability_ps_damage%点物理范围伤害，并使其减少%ability_armor_reduce%点护甲，持续%ability_duration%秒。
DOTA_Tooltip_ability_item_0230,,精英行囊
DOTA_Tooltip_ability_item_0230_Description,,<h1>储存:</h1>可以储存800个金币。
DOTA_Tooltip_ability_item_0231,,精华指环
DOTA_Tooltip_ability_item_0231_Description,,"<h1>强健</h1>使用后增加%ability_bonus_health%点血量上限,持续%ability_duration%秒。"
DOTA_Tooltip_ability_item_0232,,★绝影之刃
DOTA_Tooltip_ability_item_0232_Description,,<h1>被动：轮盘连锁</h1>造成暴击时，有%ability_chain_chance_pct%%%概率追加一次等额伤害，此次追加的伤害无法暴击。
DOTA_Tooltip_ability_item_0233,,★斯嘉蒂之眼
DOTA_Tooltip_ability_item_0233_Description,,<h1>被动：凝视光环</h1>减少周围%ability_aura_radius%范围敌人%ability_attack_speed_reduction_pct%%%攻击速度。
DOTA_Tooltip_ability_item_0233_Lore,,来自寒冰的凝视。
DOTA_Tooltip_ability_item_0234,,侵蚀之刺
DOTA_Tooltip_ability_item_0234_Description,,"<h1>被动：腐蚀</h1>攻击会附加%ability_agility_damage_pct%%%敏捷的物理伤害,并使敌方护甲减少%ability_armor_reduce%点,持续5秒。"
DOTA_Tooltip_ability_item_0235,,龙骨巨剑
DOTA_Tooltip_ability_item_0236,,疾影战靴
DOTA_Tooltip_ability_item_0237,,血猎之靴
DOTA_Tooltip_ability_item_0238,,晦暗之铠
DOTA_Tooltip_ability_item_0238_Description,,"<h1>毒性:</h1>攻击时%ability_value_poison_chance_pct%%%概率使目标受到1层中毒,受到攻击时必然使敌人受到1层中毒。"
DOTA_Tooltip_ability_item_0239,,★石头人挂坠
DOTA_Tooltip_ability_item_0239_Description,,<h1>笨拙:</h1><font color='#bb4433'>减少自身%ability_sdjd%%%移动速度。</font>
DOTA_Tooltip_ability_item_0240,,不屈重铠
DOTA_Tooltip_ability_item_0240_Description,,"<h1>坚硬</h1>当移速低于%ability_value_movespeed_threshold%时,每减少%ability_movespeed_step%点,获得%ability_bonus_pct_per_step%%%伤害抵抗,上限%ability_value_bonus_pct_max%%%。<h1>禁暴:</h1>无法触发任何暴击效果。"
DOTA_Tooltip_ability_item_0241,,★喋血之心
DOTA_Tooltip_ability_item_0241_Description,,<h1>被动：嗜血凝锋</h1>每次触发吸血时，将吸血量的%ability_attack_per_lifesteal_pct%%%转化为攻击力累积（最多+%ability_max_bonus_attack%）；累积的攻击力每秒流失%ability_decay_pct_per_second%%%，至少流逝%ability_decay_min_per_second%点。
DOTA_Tooltip_ability_item_0242,,余烬戒
DOTA_Tooltip_ability_item_0242_Description,,仅提供基础属性。
DOTA_Tooltip_ability_item_0243,,剥皮小刀
DOTA_Tooltip_ability_item_0243_Description,,<h1>利刃</h1>造成物理伤害时，%ability_trigger_chance_pct%%%概率使目标流血。
DOTA_Tooltip_ability_item_0244,,沸血护符
DOTA_Tooltip_ability_item_0245,,施虐之弩
DOTA_Tooltip_ability_item_0245_Description,,<h1>被动：施虐</h1>流血伤害加成20%
DOTA_Tooltip_ability_item_0246,,湮灭之靴
DOTA_Tooltip_ability_item_0246_Description,,<h1>被动：湮灭</h1>每拥有%ability_movespeed_step%点额外移动速度，提升%ability_crit_chance_per_step_pct%%%暴击。
DOTA_Tooltip_ability_item_0247,,蚀骨之核
DOTA_Tooltip_ability_item_0247_Description,,<h1>被动：蚀骨</h1>中毒伤害无视魔法抗性（魔法免疫除外）。
DOTA_Tooltip_ability_item_0248,,疫病图腾
DOTA_Tooltip_ability_item_0248_Description,,<h1>被动：疫病传染</h1>当带有至少%ability_min_poison_stacks%层中毒的目标死亡时，触发毒爆并将中毒层数传染给%ability_infection_radius%范围内的其他敌人。
DOTA_Tooltip_ability_item_0249,,处决
DOTA_Tooltip_ability_item_0249_Description,,<h1>未实现</h1><h1>被动：处决</h1>未实现：旧版处决基于流血层数，当前等待流血血池语义重做。
DOTA_Tooltip_ability_item_0250,,狗头人酒杯
DOTA_Tooltip_ability_item_0250_Description,,<h1>被动：干杯</h1>增加%ability_aura_radius%码附近友军%ability_value_bonus_movespeed_pct%%%移动速度。
DOTA_Tooltip_ability_item_0251,,蝌蚪护符
DOTA_Tooltip_ability_item_0251_Description,,<h1>主动：呱呱</h1>使用后每秒回复%ability_health_regen%点生命值，持续%ability_duration%秒。
DOTA_Tooltip_ability_item_0252,,休眠珍品
DOTA_Tooltip_ability_item_0252_Description,,<h1>主动：休眠协议</h1>开启后幸运值增加%ability_item_drop_luck_pct%%%，持续%ability_duration%秒
DOTA_Tooltip_ability_item_0253,,决斗家手套
DOTA_Tooltip_ability_item_0253_Description,,<h1>被动：决斗</h1>%ability_aura_radius%码范围内每有一个敌方单位提升%ability_attack_speed_per_enemy%点攻击速度
DOTA_Tooltip_ability_item_0254,,加重骰子
DOTA_Tooltip_ability_item_0254_Description,,<h1>被动：老千</h1>增加%ability_item_drop_luck_pct%%%幸运值
DOTA_Tooltip_ability_item_0255,,余烬军团战盾
DOTA_Tooltip_ability_item_0255_Description,,<h1>主动：战盾</h1>自身移动速度降低%ability_self_movespeed%点，并向自己和%ability_aura_radius%范围内其他友方单位获得自身最大生命%ability_value_shield_amount%%%的护盾值，持续%ability_duration%秒。
DOTA_Tooltip_ability_item_0256,,瑞斯图尔尖匕
DOTA_Tooltip_ability_item_0256_Description,,<h1>主动：休眠协议</h1>消耗%ability_health_cost%点生命值，临时获得%ability_bonus_attack_damage%点攻击力。持续%ability_duration%秒。
DOTA_Tooltip_ability_item_0257,,石羽小包
DOTA_Tooltip_ability_item_0257_Description,,<h1>被动：幻动</h1>触发闪避时，提升%ability_bonus_movespeed_pct%%%移动速度，持续%ability_duration%秒。
DOTA_Tooltip_ability_item_0257_Lore,,参与内测玩家专属奖励。
DOTA_Tooltip_ability_item_0258,,附魂面具
DOTA_Tooltip_ability_item_0258_Description,,<h1>被动：附魂</h1>每击杀一个单位获得灵魂，每一点灵魂提升%ability_bonus_attack_damage_per_soul%点攻击力，上限%ability_max_souls%层灵魂，死亡后层数清零。
DOTA_Tooltip_ability_item_0259,,采菌套具
DOTA_Tooltip_ability_item_0259_Description,,<h1>被动：意外之喜</h1>砍伐树木有概率获得金钱或者道具
DOTA_Tooltip_ability_item_0260,,魔力药水
DOTA_Tooltip_ability_item_0260_Description,,"<h1>主动：一饮而尽</h1>给于目标魔法恢复效果,在%ability_duration%秒内回复%ability_mana_restore_total%点魔法值。"
DOTA_Tooltip_ability_item_0261,,穷鬼盾
DOTA_Tooltip_ability_item_0261_Description,,"<h1>被动：伤害格挡</h1>有%ability_block_chance_pct%%%几率格挡%ability_block_damage%点伤害,BOSS伤害无效"
DOTA_Tooltip_ability_item_0262,,杂技玩具
DOTA_Tooltip_ability_item_0262_Description,,<h1>主动：杂耍玩具</h1>使自身向前推进%ability_dash_distance%距离。拥有者在%ability_damage_disable_window%秒内受到任何伤害将无法使用杂技玩具。
DOTA_Tooltip_ability_item_0263,,不羁甲壳
DOTA_Tooltip_ability_item_0263_Description,,<h1>被动：意志</h1>自身负面抗性+%ability_bonus_debuff_resistance%%%
DOTA_Tooltip_ability_item_0264,,致残之弩
DOTA_Tooltip_ability_item_0264_Description,,"<h1>主动：裂创</h1>主动:指定一名敌方目标造成致残效果,攻击力减少%ability_attack_damage_reduce_pct%%%,移动速度减少%ability_movespeed_slow_pct%%%,持续%ability_duration%秒"
DOTA_Tooltip_ability_item_0265,,勇气勋章
DOTA_Tooltip_ability_item_0265_Description,,"<h1>主动：示众</h1>主动:指定一名敌方目标,使其承受伤害增加%ability_incoming_damage_increase_pct%%% 持续%ability_duration%秒。"
DOTA_Tooltip_ability_item_0266,,宁静种籽
DOTA_Tooltip_ability_item_0266_Description,,"<h1>主动：落种</h1>主动:使用后生成%ability_radius%范围的治疗地域,每秒回复%ability_heal_max_hp_pct%%%生命值,持续%ability_duration%秒。<h1>微光</h1>具有轻微光照效果。"
DOTA_Tooltip_ability_item_0267,,炽热纹章
DOTA_Tooltip_ability_item_0267_Description,,"<h1>被动：日蚀标记</h1>对敌方造成魔法伤害时附加一层灼烧效果,持续%ability_burn_duration%秒"
DOTA_Tooltip_ability_item_0268,,锯齿短刀
DOTA_Tooltip_ability_item_0268_Description,,"<h1>被动：锯刃</h1>造成伤害时,有%ability_trigger_chance_pct%%%概率对敌方单位造成流血效果"
DOTA_Tooltip_ability_item_0269,,火药手套
DOTA_Tooltip_ability_item_0269_Description,,"<h1>主动：延时爆燃</h1>下次攻击会额外造成150的魔法伤害,并造成击退效果.击退100码。"
DOTA_Tooltip_ability_item_0270,,基迪花粉袋
DOTA_Tooltip_ability_item_0270_Description,,<h1>主动：迷醉花粉</h1>主动：指定一名敌方单位释放，发射投射物，命中后使目标攻击有%ability_miss_chance_pct%%%概率丢失，持续%ability_value_duration%秒。<h1>被动：剧毒</h1>攻击时40%概率给目标添加1层中毒。
DOTA_Tooltip_ability_item_0271,,通灵头带
DOTA_Tooltip_ability_item_0271_Description,,<h1>被动：灵能回涌</h1>当用技能对敌方目标造成伤害时，叠加灵能效果；每层灵能使冷却缩减增加%ability_cdr_pct_per_stack%%%（上限%ability_max_stacks%层），持续%ability_stack_duration%秒。
DOTA_Tooltip_ability_item_0272,,不屈之眼
DOTA_Tooltip_ability_item_0272_Description,,<h1>被动：不屈</h1>单次受到超过自身最大生命%ability_threshold_pct%%%的伤害时，获得持续%ability_duration%秒的护盾：护盾上限增加%ability_shield_amount%点，并立刻获得等量临时护盾。
DOTA_Tooltip_ability_item_0273,,火焰斗篷
DOTA_Tooltip_ability_item_0273_Description,,<h1>被动：献祭</h1>受到攻击时有%ability_value_trigger_chance_pct%%%概率对攻击者施加灼烧，持续%ability_burn_duration%秒。
DOTA_Tooltip_ability_item_0274,,咏咒之坠
DOTA_Tooltip_ability_item_0274_Description,,<h1>被动：齐鸣</h1>施放技能或物品后，其%ability_value_mana_restore_pct%%%魔法消耗会在%ability_duration%秒内逐步恢复。
DOTA_Tooltip_ability_item_0275,,风暴宝器
DOTA_Tooltip_ability_item_0275_Description,,<h1>被动：瓶装闪电</h1>每秒检测一次：若不在冷却中，电击%ability_radius%范围内最近的%ability_target_count%个敌方单位，造成%ability_damage%点魔法伤害，并减缓%ability_slow_pct%%%移动速度，持续%ability_slow_duration%秒。触发后进入%ability_cooldown%秒冷却。
DOTA_Tooltip_ability_item_0276,,天游烙印
DOTA_Tooltip_ability_item_0276_Description,,<h1>被动：烙印</h1>对处于眩晕状态的敌方单位造成的伤害增加%ability_damage_amp_pct%%%
DOTA_Tooltip_ability_item_0277,,巨人之槌
DOTA_Tooltip_ability_item_0277_Description,,<h1>被动：蓄力</h1>每间隔%ability_cooldown%秒，下次攻击必定暴击，并使暴击伤害词条数值增加%ability_bonus_crit_damage_pct%。
DOTA_Tooltip_ability_item_0278,,回响之笼
DOTA_Tooltip_ability_item_0278_Description,,<h1>被动：共振护甲</h1>每秒检测一次：%ability_radius%范围内每有一名敌方单位，自身获得%ability_damage_reduction_pct_per_enemy%%%伤害减免。
DOTA_Tooltip_ability_item_0279,,丝奎奥克神像
DOTA_Tooltip_ability_item_0279_Description,,<h1>被动：血祭</h1>死亡后复活，并恢复%ability_value_restore_pct%%%生命与魔法值。
DOTA_Tooltip_ability_item_0280,,剥皮血囊
DOTA_Tooltip_ability_item_0280_Description,,<h1>主动：嗜血渴望</h1>获得%ability_all_attack_damage_percent%%%攻击增加与%ability_physical_lifesteal_pct%%%攻击吸血，持续%ability_duration%秒。
DOTA_Tooltip_ability_item_0281,,变态上颚
DOTA_Tooltip_ability_item_0281_Description,,<h1>被动：撕裂咀嚼</h1>若目标在流血期间死亡，有%ability_drop_chance_pct%%%概率额外掉落恢复补给品。
DOTA_Tooltip_ability_item_0282,,蒲公英护符
DOTA_Tooltip_ability_item_0282_Description,,<h1>被动：祛毒</h1>大幅减少受到的中毒伤害。
DOTA_Tooltip_ability_item_0283,,附魔师之椟
