--[[
  ~ dumper · customs · dota2
  ~ credits: rou (a.k.a internetenemy), qfun(a.k.a qfun_g9s)
  ~ special for t.me/wildguild

  ~ build ec5ff63 
  ~ auto-generated — do not edit
]]


Tokens,English,SChinese
DOTA_Tooltip_modifier_item_0570_Description,,负面状态达到阈值时，获得全域暴击率。
DOTA_Tooltip_modifier_item_0574,,均衡蓄能
DOTA_Tooltip_modifier_item_0574_Description,,消耗魔法积蓄能量；下一次技能伤害将消耗全部层数，每层提高该次伤害。
DOTA_Tooltip_modifier_item_0575,,腐蚀年轮
DOTA_Tooltip_modifier_item_0575_Description,,你的持续伤害每次结算时，缩短自身所有非充能技能的冷却时间。
DOTA_Tooltip_modifier_item_0576,,诅火
DOTA_Tooltip_modifier_item_0576_Description,,每具有一个负面状态，伤害加成和伤害抵抗提高。
DOTA_Tooltip_modifier_item_0577,,蚀魂之典
DOTA_Tooltip_modifier_item_0577_Description,,你的持续伤害结算时，有概率使自己陷入一层蚀魂诅咒。
DOTA_Tooltip_modifier_item_0577_curse,,蚀魂
DOTA_Tooltip_modifier_item_0577_curse_Description,,移动速度降低；若穿戴诅蚀二件套，每层同时提高技能伤害。
DOTA_Tooltip_modifier_item_0578,,万象之引
DOTA_Tooltip_modifier_item_0578_Description,,施加持续伤害状态时，有概率随机为目标追加一种其尚未身负的持续伤害状态。
DOTA_Tooltip_modifier_item_0579,,四疫之印
DOTA_Tooltip_modifier_item_0579_Description,,同时身负你的流血、中毒、灼烧、点燃的目标，其承受的持续伤害每次结算都会追加一次物理伤害。
DOTA_Tooltip_modifier_item_0580,,同渡
DOTA_Tooltip_modifier_item_0580_Description,,自身承受的负面状态，其属性效果按比例同样施加给周围的敌人。
DOTA_Tooltip_modifier_item_0580_mirror,,厄运同渡
DOTA_Tooltip_modifier_item_0580_mirror_Description,,承受了渡厄宝铃持有者转嫁而来的负面属性效果。
DOTA_Tooltip_modifier_item_0581,,审厄
DOTA_Tooltip_modifier_item_0581_Description,,目标身上每有一个负面状态，对其造成的伤害越高。
DOTA_Tooltip_modifier_item_0593_erode,,侵蚀
DOTA_Tooltip_modifier_item_0593_erode_Description,,持续伤害结算叠层，每层提高全域暴击率与暴击伤害；每秒流逝少量层数。
DOTA_Tooltip_modifier_item_0594,,孤军之王
DOTA_Tooltip_modifier_item_0594_Description,,周围没有其他敌人的目标：你对其造成的伤害提高，受到其造成的伤害降低。
DOTA_Tooltip_modifier_item_0596_ritual,,血祭
DOTA_Tooltip_modifier_item_0596_ritual_Description,,造成的伤害提高；燃烧消失的生命值在持续期间无法找回。
DOTA_Tooltip_modifier_item_0597,,全押之骰
DOTA_Tooltip_modifier_item_0597_Description,,掷骰形态（层数）：1【狂攻】物理伤害提高；2【秘法】技能伤害提高；3【天命】全域暴击率提高；4【磐石】受到伤害降低。
DOTA_Tooltip_modifier_item_0598_link,,灵魂链接
DOTA_Tooltip_modifier_item_0598_link_Description,,与施放者灵魂相连：成为其反弹物理伤害的目标。
DOTA_Tooltip_modifier_item_0599,,影舞
DOTA_Tooltip_modifier_item_0599_Description,,闪避率超过阈值的部分转化为造成的伤害提高，当前加成见层数。
DOTA_Tooltip_modifier_item_0602_surge,,倾泻
DOTA_Tooltip_modifier_item_0602_surge_Description,,每层增加法力消耗与技能伤害；每隔一段时间流逝一层。
DOTA_Tooltip_modifier_item_0602_distill,,蒸馏
DOTA_Tooltip_modifier_item_0602_distill_Description,,每层增加魔法恢复，但减少技能伤害；每隔一段时间流逝一层。
DOTA_Tooltip_modifier_item_0603,,六极
DOTA_Tooltip_modifier_item_0603_Description,,力量、敏捷、智力均达标时，造成的伤害提高、受到的伤害降低（层数=当前达标维度数）。
DOTA_Tooltip_modifier_item_0604,,过热
DOTA_Tooltip_modifier_item_0604_Description,,每有一个高叠层增益即获得一层过热：每层提高技能伤害，并每秒燃烧当前生命。
DOTA_Tooltip_modifier_item_0607_mark,,咒缚
DOTA_Tooltip_modifier_item_0607_mark_Description,,受到印记施加者的技能伤害提高，随层数增强。
DOTA_Tooltip_modifier_item_0608,,偏执
DOTA_Tooltip_modifier_item_0608_Description,,强化当前最高的一项属性，削弱其余两项（1=力量、2=敏捷、3=智力）。
DOTA_Tooltip_modifier_item_0609,,混沌之契
DOTA_Tooltip_modifier_item_0609_Description,,生命值上限的大部分被契约夺走，化作等价放大的护盾值上限。
DOTA_Tooltip_modifier_item_0610_excess,,逾限
DOTA_Tooltip_modifier_item_0610_excess_Description,,超出暴击率上限的部分转化为暴击伤害（层数=当前加成百分比）。
DOTA_Tooltip_modifier_item_0611,,百益
DOTA_Tooltip_modifier_item_0611_Description,,每有一个层数超过门槛的增益状态，就提高造成的伤害（层数=当前合格的增益个数）。
DOTA_Tooltip_modifier_item_0612,,轮转逾限
DOTA_Tooltip_modifier_item_0612_Description,,冷却缩减超出阈值的部分转化为技能伤害（层数=当前加成百分比）。
DOTA_Tooltip_modifier_item_0613,,拒火
DOTA_Tooltip_modifier_item_0613_Description,,免疫灼烧。
DOTA_Tooltip_modifier_item_0614_debt,,债
DOTA_Tooltip_modifier_item_0614_debt_Description,,身负的债务层数（上限40层）。连续5秒未欠下新债时，每秒自动偿还2层。
DOTA_Tooltip_modifier_item_0615,,高利
DOTA_Tooltip_modifier_item_0615_Description,,魔法伤害提高；【债】满仓时本增伤停摆，直到偿出空位。
DOTA_Tooltip_modifier_item_0619,,太阳熔炉
DOTA_Tooltip_modifier_item_0619_Description,,非普通攻击的物理伤害转化为等比例魔法伤害。
DOTA_Tooltip_modifier_item_0620_frost_main,,霜蚀
DOTA_Tooltip_modifier_item_0620_frost_main_Description,,直接攻击冰冻目标，目标冰冻层数达到上限时爆发冻伤；自身处于冰冻状态时获得减伤与攻速。
DOTA_Tooltip_modifier_item_0620_frostbite,,冻伤
DOTA_Tooltip_modifier_item_0620_frostbite_Description,,每秒受到施加者全属性一定比例的魔法伤害。
DOTA_Tooltip_modifier_item_0620_cold_boon,,凛冽
DOTA_Tooltip_modifier_item_0620_cold_boon_Description,,处于冰冻状态：受到的伤害减少，攻击速度提高。
DOTA_Tooltip_modifier_item_0622,,碎星
DOTA_Tooltip_modifier_item_0622_Description,,物理伤害暴击时，有概率为目标施加1层易伤。
DOTA_Tooltip_modifier_item_0644_world_curse,,蚀界诅咒
DOTA_Tooltip_modifier_item_0644_world_curse_Description,,生命值大于50%时使自身处于中毒状态且中毒伤害降低；中毒可以造成魔法暴击。
DOTA_Tooltip_modifier_item_0646_heavenly_punishment,,天罚
DOTA_Tooltip_modifier_item_0646_heavenly_punishment_Description,,每秒对周围随机敌人降下落雷，造成基于全属性的纯粹伤害。
DOTA_Tooltip_modifier_item_0649_phase,,相位
DOTA_Tooltip_modifier_item_0649_phase_Description,,免疫伤害，但仍可行动、攻击、被攻击和受到控制。
DOTA_Tooltip_modifier_item_0650_archmage,,大魔导
DOTA_Tooltip_modifier_item_0650_archmage_Description,,周期性消耗当前魔法值，引导一次范围爆破，视为一次技能释放。
DOTA_Tooltip_modifier_item_0651_shadow_resonance,,疾影共鸣
DOTA_Tooltip_modifier_item_0651_shadow_resonance_Description,,每件【疾影】套装备提高攻击速度与移动速度，最多生效3件（层数=当前生效件数）。
DOTA_Tooltip_modifier_item_0169_aura_effect,,摧破
DOTA_Tooltip_modifier_item_0169_aura_effect_Description,,护甲降低。
DOTA_Tooltip_modifier_item_0178_maim,,残废
DOTA_Tooltip_modifier_item_0178_maim_Description,,攻击力降低，移动速度降低。
DOTA_Tooltip_modifier_item_0233_aura_effect,,凝视
DOTA_Tooltip_modifier_item_0233_aura_effect_Description,,攻击速度降低。
DOTA_Tooltip_modifier_item_0231_essence_ring,,强健
DOTA_Tooltip_modifier_item_0231_essence_ring_Description,,提高生命值上限。
DOTA_Tooltip_modifier_item_0224_shield,,日耀
DOTA_Tooltip_modifier_item_0224_shield_Description,,额外获得护盾值上限与当前护盾。
DOTA_Tooltip_modifier_item_0150_corrosion,,腐蚀
DOTA_Tooltip_modifier_item_0150_corrosion_Description,,护甲降低，移动速度降低。
DOTA_Tooltip_modifier_item_0152_phase,,相位
DOTA_Tooltip_modifier_item_0152_phase_Description,,移动速度提高，并获得相位状态。
DOTA_Tooltip_modifier_item_0155_madness,,疯狂
DOTA_Tooltip_modifier_item_0155_madness_Description,,攻击速度和移动速度提高，护甲降低，并被沉默。
DOTA_Tooltip_modifier_item_0145_ghost,,幽魂
DOTA_Tooltip_modifier_item_0145_ghost_Description,,处于虚无状态，免疫物理伤害，无法攻击，并额外承受魔法伤害。
DOTA_Tooltip_modifier_item_0149_sacrifice,,献祭
DOTA_Tooltip_modifier_item_0149_sacrifice_Description,,最大法力值提升。
DOTA_Tooltip_item_P010_modifier,,温暖药剂
DOTA_Tooltip_item_P010_modifier_Description,,免疫冻伤，并持续恢复少量生命值。
DOTA_Tooltip_item_P017_modifier,,复苏
DOTA_Tooltip_item_P017_modifier_Description,,120 秒内如果受到致死伤害，免疫该伤害并恢复 50% 最大生命值，触发后移除。
DOTA_Tooltip_item_P017_invulnerable,,复苏守护
DOTA_Tooltip_item_P017_invulnerable_Description,,短时间内获得完全伤害减免。
DOTA_Tooltip_item_P019_modifier,,力量药剂
DOTA_Tooltip_item_P019_modifier_Description,,使用后额外获得30%基础力量，持续120秒。
DOTA_Tooltip_modifier_item_P026_potion,,极效恢复药剂
DOTA_Tooltip_modifier_item_P026_potion_Description,,恢复Ⅲ。增加20点生命恢复
DOTA_Tooltip_item_P049_modifier,,光亮药剂
DOTA_Tooltip_item_P049_modifier_Description,,"使用后身体会发光,持续360秒。"
DOTA_Tooltip_modifier_item_P051_nature_gift,,大自然秘药
DOTA_Tooltip_modifier_item_P051_nature_gift_Description,,生命基础值提升，并免疫中毒效果。
DOTA_Tooltip_modifier_item_P052_antidote,,抗毒
DOTA_Tooltip_modifier_item_P052_antidote_Description,,受到的中毒伤害大幅减少。
DOTA_Tooltip_modifier_item_P053_lightning_potion,,闪电药剂
DOTA_Tooltip_modifier_item_P053_lightning_potion_Description,,主攻击命中时释放闪电链。
DOTA_Tooltip_modifier_item_P054_thunderclap_potion,,震雷
DOTA_Tooltip_modifier_item_P054_thunderclap_potion_Description,,下次主攻击命中怪物时将其眩晕；怪物正在读条时强制触发破招。
DOTA_Tooltip_modifier_item_P221_winner_blessing,,胜者赐福
DOTA_Tooltip_modifier_item_P221_winner_blessing_Description,,掉落命中后进行双倍掉落概率判定。
DOTA_Tooltip_modifier_item_P222_ender_special,,末影特调
DOTA_Tooltip_modifier_item_P222_ender_special_Description,,闪避提升。
DOTA_Tooltip_modifier_item_P223_hunting_blood,,狩猎之血
DOTA_Tooltip_modifier_item_P223_hunting_blood_Description,,攻击力提升。
DOTA_Tooltip_modifier_item_potion_generic,,药剂效果
DOTA_Tooltip_modifier_item_potion_generic_Description,,药剂提供的临时增益效果。
DOTA_Tooltip_modifier_item_P006_potion,,防御药剂
DOTA_Tooltip_modifier_item_P006_potion_Description,,固甲。增加护甲值。
DOTA_Tooltip_modifier_item_P007_potion,,恢复药剂
DOTA_Tooltip_modifier_item_P007_potion_Description,,增加生命恢复。
DOTA_Tooltip_modifier_item_P008_potion,,迅捷药剂
DOTA_Tooltip_modifier_item_P008_potion_Description,,迅捷。使用后移速增加。
DOTA_Tooltip_modifier_item_P009_potion,,怒意药剂
DOTA_Tooltip_modifier_item_P009_potion_Description,,"怒意。使用后攻击力增加,攻速增加。"
DOTA_Tooltip_modifier_item_P011_potion,,坚毅药剂
DOTA_Tooltip_modifier_item_P011_potion_Description,,坚毅。使用后总生命上限增加。
DOTA_Tooltip_modifier_item_P012_potion,,奥义药剂
DOTA_Tooltip_modifier_item_P012_potion_Description,,"冷静。增加10%冷却缩减,1点法力恢复。"
DOTA_Tooltip_modifier_item_P014_potion,,秘法药剂
DOTA_Tooltip_modifier_item_P014_potion_Description,,"秘法。增加20点法力上限,2点法力恢复。"
DOTA_Tooltip_modifier_item_P015_potion,,狂暴药剂
DOTA_Tooltip_modifier_item_P015_potion_Description,,"使用后增加攻击速度,暴击率和暴击伤害。"
DOTA_Tooltip_modifier_item_P016_potion,,守护药剂
DOTA_Tooltip_modifier_item_P016_potion_Description,,守护。使用后增加20%伤害减免。
DOTA_Tooltip_modifier_item_P018_potion,,混沌药剂
DOTA_Tooltip_modifier_item_P018_potion_Description,,"混沌。使用后受到伤害增加25%,造成伤害增加30%。"
DOTA_Tooltip_modifier_item_P020_potion,,嗜血药剂
DOTA_Tooltip_modifier_item_P020_potion_Description,,吸血得到了提升。
DOTA_Tooltip_modifier_item_P021_potion,,魔抗药剂
DOTA_Tooltip_modifier_item_P021_potion_Description,,"魔抗。使用后获得魔法抗性,持续一段时间。"
DOTA_Tooltip_modifier_item_P022_potion,,强效防御药剂
DOTA_Tooltip_modifier_item_P022_potion_Description,,防御Ⅱ。护甲增加10 持续时间120秒
DOTA_Tooltip_modifier_item_P023_potion,,极效防御药剂
DOTA_Tooltip_modifier_item_P023_potion_Description,,防御Ⅲ。护甲增加15 持续时间240秒
DOTA_Tooltip_modifier_item_P024_potion,,石盾合剂
DOTA_Tooltip_modifier_item_P024_potion_Description,,"石盾。护甲增加20%,伤害减免增加15%持续时间600秒"
DOTA_Tooltip_modifier_item_P025_potion,,强效恢复药剂
DOTA_Tooltip_modifier_item_P025_potion_Description,,恢复Ⅱ。增加10点生命恢复
DOTA_Tooltip_modifier_item_P027_potion,,滋养合剂
DOTA_Tooltip_modifier_item_P027_potion_Description,,"滋养。每秒恢复2%的生命值,生命值增加500"
DOTA_Tooltip_modifier_item_P028_potion,,暴怒药剂
DOTA_Tooltip_modifier_item_P028_potion_Description,,"暴怒。攻击力增加30点,攻击速度增加40%"
DOTA_Tooltip_modifier_item_P029_potion,,死斗合剂
DOTA_Tooltip_modifier_item_P029_potion_Description,,"死斗。攻击力增加20%,攻击速度增加50%"
DOTA_Tooltip_modifier_item_P030_potion,,启迪药剂
DOTA_Tooltip_modifier_item_P030_potion_Description,,启迪。获得经验增加5%
DOTA_Tooltip_modifier_item_P031_potion,,强效启迪药剂
DOTA_Tooltip_modifier_item_P031_potion_Description,,启迪Ⅱ。获得经验增加10%
DOTA_Tooltip_modifier_item_P032_potion,,极效启迪药剂
DOTA_Tooltip_modifier_item_P032_potion_Description,,启迪Ⅲ。获得经验增加15%
DOTA_Tooltip_modifier_item_P033_potion,,无尽学识合剂
DOTA_Tooltip_modifier_item_P033_potion_Description,,"学识。获得经验增加25%,魔法上限+80"
DOTA_Tooltip_modifier_item_P034_potion,,法术掌控药剂
DOTA_Tooltip_modifier_item_P034_potion_Description,,法强。增加15%魔法伤害加成
DOTA_Tooltip_modifier_item_P035_potion,,强效法术掌控药剂
DOTA_Tooltip_modifier_item_P035_potion_Description,,法强Ⅱ。增加20%魔法伤害加成
DOTA_Tooltip_modifier_item_P036_potion,,极效法术掌控药剂
DOTA_Tooltip_modifier_item_P036_potion_Description,,法强Ⅲ。增加25%魔法伤害加成
DOTA_Tooltip_modifier_item_P037_potion,,奥术风暴合剂
DOTA_Tooltip_modifier_item_P037_potion_Description,,"奥术。增加30%魔法伤害加成,技能暴击增加15%"
DOTA_Tooltip_modifier_item_P040_potion,,强效迅捷药剂
DOTA_Tooltip_modifier_item_P040_potion_Description,,"迅捷Ⅱ。使用后,增加30%移动速度"
DOTA_Tooltip_modifier_item_P041_potion,,极效迅捷药剂
DOTA_Tooltip_modifier_item_P041_potion_Description,,"迅捷Ⅲ。使用后,增加35%移动速度"
DOTA_Tooltip_modifier_item_P042_potion,,风行合剂
DOTA_Tooltip_modifier_item_P042_potion_Description,,"风行。使用后,增加50%移动速度,闪避增加20%持续600秒"
DOTA_Tooltip_modifier_item_P043_potion,,法力再生药剂
DOTA_Tooltip_modifier_item_P043_potion_Description,,法力再生。使用后增加每秒2点魔法恢复
DOTA_Tooltip_modifier_item_P044_potion,,强效法力再生药剂
DOTA_Tooltip_modifier_item_P044_potion_Description,,法力再生Ⅱ。使用后增加每秒5点魔法恢复
DOTA_Tooltip_modifier_item_P045_potion,,极效法力再生药剂
DOTA_Tooltip_modifier_item_P045_potion_Description,,法力再生Ⅲ。使用后增加每秒10点魔法恢复
DOTA_Tooltip_modifier_item_P046_potion,,冥想合剂
DOTA_Tooltip_modifier_item_P046_potion_Description,,"冥想。使用后增加每秒18点魔法恢复,技能消耗减免15%.持续600秒 {包括血蓝}"
DOTA_Tooltip_modifier_item_P047_potion,,幸运药剂
DOTA_Tooltip_modifier_item_P047_potion_Description,,"好运。使用后增加35点幸运值,持续时间120秒"
DOTA_Tooltip_modifier_item_P050_potion,,攻击药剂
DOTA_Tooltip_modifier_item_P050_potion_Description,,攻击力提升了。
DOTA_Tooltip_modifier_item_P055_potion,,魔抗药剂
DOTA_Tooltip_modifier_item_P055_potion_Description,,魔抗提升。
DOTA_Tooltip_modifier_item_P056_potion,,攻击药剂Ⅱ
DOTA_Tooltip_modifier_item_P056_potion_Description,,攻击力提升。
DOTA_Tooltip_modifier_item_P057_potion,,防御药剂Ⅱ
DOTA_Tooltip_modifier_item_P057_potion_Description,,护甲提升。
DOTA_Tooltip_modifier_item_M112_buff,,发光
DOTA_Tooltip_modifier_item_M112_buff_Description,,在黑暗环境中身上会发光。
DOTA_Tooltip_modifier_item_P038_source,,源初
DOTA_Tooltip_modifier_item_P038_source_Description,,造成伤害时，额外附带纯粹伤害。
DOTA_Tooltip_modifier_item_P039_unyielding,,不屈
DOTA_Tooltip_modifier_item_P039_unyielding_Description,,将部分直接伤害延后为流血伤害。
DOTA_Tooltip_modifier_item_M223_thunderized,,雷化
DOTA_Tooltip_modifier_item_M223_thunderized_Description,,大幅减少受到的雷电伤害，并可以通过雷墙。
DOTA_Tooltip_modifier_boss_006_execute_stack,,风暴印记
DOTA_Tooltip_modifier_boss_006_execute_stack_Description,,技能开始发射时预置倒计时层数；每次被旋风命中会减少 1 层，归零将触发处决。
DOTA_Tooltip_modifier_boss_brewmaster_1_speed_buff,,酒意正浓
DOTA_Tooltip_modifier_boss_brewmaster_1_speed_buff_Description,,移动速度提升50%，攻击速度提升50%。
DOTA_Tooltip_modifier_boss_kez_3_pull,,虚空牵引
DOTA_Tooltip_modifier_boss_kez_3_pull_Description,,持续吸引周围敌人靠近自身。
DOTA_Tooltip_modifier_boss_kez_3_buff,,遁入暗影
DOTA_Tooltip_modifier_boss_kez_3_buff_Description,,增加攻击力、攻击速度和移动速度，攻击时造成额外伤害。
DOTA_Tooltip_modifier_boss_kez_4_parry,,招架
DOTA_Tooltip_modifier_boss_kez_4_parry_Description,,阻挡所有投射物。
DOTA_Tooltip_modifier_boss_legion_1_mark,,决斗点名
DOTA_Tooltip_modifier_boss_legion_1_mark_Description,,倒计时结束后，军团将连续冲刺追猎你。
DOTA_Tooltip_modifier_boss_legion_1_duel_caster,,强制决斗
DOTA_Tooltip_modifier_boss_legion_1_duel_caster_Description,,军团正在强制攻击决斗目标。
DOTA_Tooltip_modifier_boss_legion_1_duel_target,,强制决斗
DOTA_Tooltip_modifier_boss_legion_1_duel_target_Description,,被军团强制决斗，持续攻击军团。
DOTA_Tooltip_modifier_boss_night_005_buff,,夜幕分身
DOTA_Tooltip_modifier_boss_night_005_buff_Description,,分身阶段中处于无敌状态。击破分身可减少结束时的回血。
DOTA_Tooltip_modifier_boss_night_007_wound,,噬光伤口
DOTA_Tooltip_modifier_boss_rubick_sand_4_center_slow,,地震核心
DOTA_Tooltip_modifier_boss_storm_phase_summon_slow,,雷霆爆点减速
DOTA_Tooltip_modifier_boss_storm_phase_summon_slow_Description,,移动速度降低。
DOTA_Tooltip_modifier_boss_storm_spirit_4_storm,,风暴之眼
DOTA_Tooltip_modifier_boss_storm_spirit_4_storm_Description,,周期性打击附近生命值最低的敌人。
DOTA_Tooltip_modifier_boss_storm_spirit_4_armor,,风暴之眼减甲
DOTA_Tooltip_modifier_boss_storm_spirit_4_armor_Description,,护甲降低。
DOTA_Tooltip_modifier_elite_027_revive_buff,,永恒复苏
DOTA_Tooltip_modifier_elite_027_revive_buff_Description,,复活后恢复50%%生命值并获得强化，输出伤害、攻击速度、移动速度提高50%%。
DOTA_Tooltip_modifier_elite_029_web_aura_effect,,蛛网领域
DOTA_Tooltip_modifier_elite_029_web_aura_effect_Description,,蛛网内的蜘蛛友军获得移动速度和攻击速度，敌人移动速度降低20%。
DOTA_Tooltip_modifier_elite_030_hooked,,蜘蛛钩缚
DOTA_Tooltip_modifier_elite_030_hooked_Description,,被蜘蛛钩命中后无法行动，并会被持续拖向施法者，同时引来周围敌人围攻。
DOTA_Tooltip_modifier_elite_030_hooked_aura_buff,,猎群狂热
DOTA_Tooltip_modifier_elite_030_hooked_aura_buff_Description,,受到蜘蛛钩缚目标的气息鼓舞，提升攻击、攻速与移速。
DOTA_Tooltip_modifier_elite_036_stack,,重击印记
DOTA_Tooltip_modifier_elite_036_stack_Description,,每层来自该单位的普攻；层数大于 5 时将被震晕并重置。
DOTA_Tooltip_modifier_elite_043_slow,,虚空侵蚀
DOTA_Tooltip_modifier_elite_043_slow_Description,,被虚空能量侵蚀，移动速度降低75%。
DOTA_Tooltip_modifier_elite_044_reflect,,伤害反射
DOTA_Tooltip_modifier_elite_044_reflect_Description,,受到伤害时向自身附近敌人反弹伤害。
DOTA_Tooltip_modifier_elite_046_dash,,突进
DOTA_Tooltip_modifier_elite_046_dash_Description,,快速向前突进，对路径上的敌人造成伤害。
DOTA_Tooltip_modifier_elite_050_stone_skin,,石肤震荡
DOTA_Tooltip_modifier_elite_050_stone_skin_Description,,护甲提升，并周期性震击附近敌人。
DOTA_Tooltip_modifier_elite_056_frenzy,,结晶狂热
DOTA_Tooltip_modifier_elite_056_frenzy_Description,,移动速度和攻击速度提升，攻击会追加小范围晶刃伤害。
DOTA_Tooltip_modifier_elite_060_slow,,极寒追击
DOTA_Tooltip_modifier_elite_060_slow_Description,,移动速度降低40%。
DOTA_Tooltip_modifier_elite_063_no_heal,,寒霜蚀血
DOTA_Tooltip_modifier_elite_063_no_heal_Description,,吸血效果降低50%。
DOTA_Tooltip_modifier_elite_062_no_heal,,寒霜蚀血
DOTA_Tooltip_modifier_elite_062_no_heal_Description,,吸血效果降低50%。
DOTA_Tooltip_modifier_elite_066_crit_aura,,混沌裂隙
DOTA_Tooltip_modifier_elite_066_crit_aura_Description,,自身周围友军获得暴击提升。
DOTA_Tooltip_modifier_elite_066_crit_buff,,混沌暴击
DOTA_Tooltip_modifier_elite_066_crit_buff_Description,,暴击提升。
DOTA_Tooltip_modifier_elite_067_root,,霜网束缚
DOTA_Tooltip_modifier_elite_067_root_Description,,被霜网缠住，无法移动，并受到强烈寒冷影响。
DOTA_Tooltip_modifier_elite_068_latched,,冰蛛附背
DOTA_Tooltip_modifier_elite_068_latched_Description,,冰蛛趴在背后持续撕咬，每秒受到一次攻击。
DOTA_Tooltip_modifier_elite_070_ice_guard,,霜谷护咒
DOTA_Tooltip_modifier_elite_070_ice_guard_Description,,被冰封保护，无法行动，免疫物理伤害并持续恢复生命。
DOTA_Tooltip_modifier_elite_072_slow,,暗影毒雾
DOTA_Tooltip_modifier_elite_072_slow_Description,,移动速度降低50%。
DOTA_Tooltip_modifier_elite_103_plasma_slow,,等离子场
DOTA_Tooltip_modifier_elite_103_plasma_slow_Description,,移动速度降低。
DOTA_Tooltip_modifier_elite_109_thunder_strike_slow,,风雷之击
DOTA_Tooltip_modifier_elite_109_thunder_strike_slow_Description,,移动速度和攻击速度降低。
DOTA_Tooltip_modifier_elite_111_sleep,,梦游
DOTA_Tooltip_modifier_elite_111_sleep_Description,,陷入梦魇睡眠，无法行动并持续受到伤害。
DOTA_Tooltip_modifier_elite_126_unholy_aura_buff,,邪恶光环
DOTA_Tooltip_modifier_elite_126_unholy_aura_buff_Description,,生命恢复速度提高。
DOTA_Tooltip_modifier_elite_136_bramble_slow,,怨根阻滞
DOTA_Tooltip_modifier_elite_136_bramble_slow_Description,,被根须严重拖慢，移动速度降低90%。
DOTA_Tooltip_modifier_elite_137_feast,,食人花撕咬
DOTA_Tooltip_modifier_elite_137_feast_Description,,被食人花定身并沉默，持续受到伤害。
DOTA_Tooltip_modifier_elite_138_overgrowth_root,,树界缠绕
DOTA_Tooltip_modifier_elite_138_overgrowth_root_Description,,被树界根须缠住，无法移动和施法。
DOTA_Tooltip_modifier_elite_138_overgrowth_form,,怨树降临
DOTA_Tooltip_modifier_elite_138_overgrowth_form_Description,,体型变大并被缴械，以受限转向持续踩踏追击敌人。
DOTA_Tooltip_modifier_elite_139_earthshock_slow,,震地迟缓
DOTA_Tooltip_modifier_elite_139_earthshock_slow_Description,,移动速度大幅降低。
DOTA_Tooltip_modifier_elite_140_overpower,,怒意超载
DOTA_Tooltip_modifier_elite_140_overpower_Description,,攻击速度大幅提升，攻击命中时叠加攻击力。
DOTA_Tooltip_modifier_elite_144_empowered_attacks,,重击余势
DOTA_Tooltip_modifier_elite_144_empowered_attacks_Description,,接下来3次攻击获得50%攻击速度，并在命中时恢复自身15%最大生命值。
DOTA_Tooltip_modifier_elite_305_borrowed_time,,回光返照
DOTA_Tooltip_modifier_elite_305_borrowed_time_Description,,不受任何伤害，受到的伤害会转化为治疗。
DOTA_Tooltip_modifier_elite_306_swarm_latch,,虫群寄生
DOTA_Tooltip_modifier_elite_306_swarm_latch_Description,,一只虫子附着在身上持续造成伤害。击败虫子可以提前解除该效果。
DOTA_Tooltip_modifier_elite_307_collision_slow,,缩地冲撞
DOTA_Tooltip_modifier_elite_307_collision_slow_Description,,被时隙分身擦过，移动速度短暂降低至最低。
DOTA_Tooltip_modifier_elite_308_ground_leash,,猎网束缚
DOTA_Tooltip_modifier_elite_308_ground_leash_Description,,被束缚在飞镖落点附近，远离锚点时移动速度逐渐降低，超过范围后无法继续远离。
DOTA_Tooltip_modifier_elite_325_guard,,视界守护
DOTA_Tooltip_modifier_elite_329_non_item_heal_reduction,,寒霜断愈
DOTA_Tooltip_modifier_elite_329_non_item_heal_reduction_Description,,来自物品以外的生命恢复效果降低50%。
DOTA_Tooltip_modifier_elite_332_material_change,,材质变色
DOTA_Tooltip_modifier_elite_332_material_change_Description,,材质变色
DOTA_Tooltip_modifier_elite_333_haste,,迅捷激励
DOTA_Tooltip_modifier_elite_333_haste_Description,,攻击速度提高10%，移动速度提高50%。
DOTA_Tooltip_modifier_normal_018_cultist_buff,,邪祭之躯
DOTA_Tooltip_modifier_normal_018_cultist_buff_Description,,永久提升生命、攻击力与移速；体型最多提升60%。
DOTA_Tooltip_modifier_normal_022_13005_debuff,,狂热创口
DOTA_Tooltip_modifier_normal_022_13005_debuff_Description,,受到的治疗效果降低50%%。
DOTA_Tooltip_modifier_normal_022_13005_slow,,狂热迟缓
DOTA_Tooltip_modifier_normal_022_13005_slow_Description,,移动速度降低50%%。
DOTA_Tooltip_modifier_normal_029_mana_slow,,虚空迟缓
DOTA_Tooltip_modifier_normal_029_mana_slow_Description,,移动速度降低50%。
DOTA_Tooltip_modifier_normal_034_slow,,跃震迟缓
DOTA_Tooltip_modifier_normal_034_slow_Description,,移动速度降低80%。
DOTA_Tooltip_modifier_normal_041_dark_slow,,灭光迟缓
DOTA_Tooltip_modifier_normal_041_dark_slow_Description,,移动速度降低80%。
DOTA_Tooltip_modifier_normal_042_wound,,暗噬伤口
DOTA_Tooltip_modifier_normal_042_wound_Description,,每层使受到的治疗降低10%%。
DOTA_Tooltip_modifier_normal_042_shield_suppress,,护盾压制
DOTA_Tooltip_modifier_normal_042_shield_suppress_Description,,基础护盾无法恢复。
DOTA_Tooltip_modifier_normal_043_berserk,,狂暴
DOTA_Tooltip_modifier_normal_043_berserk_Description,,移动速度提升100%，攻击速度提升100。
DOTA_Tooltip_modifier_normal_044_berserk,,狂暴
