--[[
  ~ dumper · customs · dota2
  ~ credits: rou (a.k.a internetenemy), qfun(a.k.a qfun_g9s)
  ~ special for t.me/wildguild

  ~ build ec5ff63 
  ~ auto-generated — do not edit
]]


Tokens,English,SChinese
DOTA_Tooltip_ability_item_0248_crit_damage_pct,%+Crit Damage,%+暴击伤害
DOTA_Tooltip_ability_item_0248_bonus_attack_damage,+Attack Damage,+攻击力
DOTA_Tooltip_ability_item_0249_evasion_pct,%+Evasion,%+闪避
DOTA_Tooltip_ability_item_0249_base_movespeed,+Base Move Speed,+基础移动速度
DOTA_Tooltip_ability_item_0249_base_magic_resistance,+Magic Resistance,+魔法抗性
DOTA_Tooltip_ability_item_0296_bonus_all_stats,+All Stats Bonus,+全属性
DOTA_Tooltip_ability_item_0296_outgoing_damage_pct,%+Outgoing Damage Percentage,%+伤害加成
DOTA_Tooltip_ability_item_0296_bonus_energy_shield,+bonus energy shield,+额外护盾值
DOTA_Tooltip_ability_item_0297_extra_backpack_slot_limit,+Extra Backpack Slots,+额外背包格子
DOTA_Tooltip_ability_item_0297_bonus_all_stats,+All Stats Bonus,+全属性
DOTA_Tooltip_ability_item_0297_bonus_armor,+Armor,+护甲
DOTA_Tooltip_ability_item_0298_bonus_armor,+Armor,+护甲
DOTA_Tooltip_ability_item_0298_health_regen,+Health Regen,+生命恢复
DOTA_Tooltip_ability_item_0298_mana_regen,+Mana Regen,+魔法恢复
DOTA_Tooltip_ability_item_0299_bonus_health,+Health,+生命值
DOTA_Tooltip_ability_item_0299_bonus_armor,+Armor,+护甲
DOTA_Tooltip_ability_item_0300_bonus_attack_damage,+Attack Damage,+攻击力
DOTA_Tooltip_ability_item_0300_attack_speed,+Attack Speed,+攻击速度
DOTA_Tooltip_ability_item_0300_bonus_agility,+Agility Bonus,+敏捷
DOTA_Tooltip_ability_item_0300_evasion_pct,%+Evasion,%+闪避
DOTA_Tooltip_ability_item_0301_bonus_health,+Health,+生命值
DOTA_Tooltip_ability_item_0301_bonus_armor,+Armor,+护甲
DOTA_Tooltip_ability_item_0301_health_regen,+Health Regen,+生命恢复
DOTA_Tooltip_ability_item_0301_extra_backpack_slot_limit,+Extra Backpack Slots,+额外背包格子
DOTA_Tooltip_ability_item_0302_extra_backpack_slot_limit,+Extra Backpack Slots,+额外背包格子
DOTA_Tooltip_ability_item_0302_bonus_all_stats,+All Stats Bonus,+全属性
DOTA_Tooltip_ability_item_0302_mana_regen,+Mana Regen,+魔法恢复
DOTA_Tooltip_ability_item_0303_bonus_health,+Health,+生命值
DOTA_Tooltip_ability_item_0303_evasion_pct,%+Evasion,%+闪避
DOTA_Tooltip_ability_item_0303_base_movespeed,+Base Move Speed,+基础移动速度
DOTA_Tooltip_ability_item_0303_health_regen,+Health Regen,+生命恢复
DOTA_Tooltip_ability_item_0304_bonus_health,+Health,+生命值
DOTA_Tooltip_ability_item_0304_bonus_agility,+Agility Bonus,+敏捷